# InSight catalogue art credits — GENERATED by scripts/build-catalog-art.mjs dogs, do not edit.
# One row per image under web/catalog-art/dogs/:
# key<TAB>file<TAB>name<TAB>author<TAB>licence<TAB>source
# The key is the catalogue key (public/dogs.txt); the file is what
# hosting serves; author and licence are what the licence requires shown
# beside the picture, which the app's credits sheet draws from this file.
# A takedown is `node scripts/build-catalog-art.mjs dogs --remove <key>` (D420).
# 410 entries.
1	1.webp	Affenpinscher	Ingunn Axelsen	CC BY 3.0	https://commons.wikimedia.org/wiki/File:Borismindre.jpg
2	2.webp	Afghan Hound	Томасина	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Afghan_Hound_in_Tallinn.JPG
3	3.webp	Africanis	Bothar at English Wikipedia	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Africanis_(1).jpg
4	4.webp	Aidi	Unknown authorUnknown author	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Aidi.jpg
5	5.webp	Airedale Terrier	by Jane@rangeairevision.com	Copyrighted free use	https://commons.wikimedia.org/wiki/File:Airedale_Terrier.jpg
6	6.webp	Akbash	Jerry Kirkhart from Los Osos, Calif.	CC BY 2.0	https://commons.wikimedia.org/wiki/File:Akbash_Dog_in_CA.jpg
7	7.webp	Akita	TsutsuiKennel	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File:Akita_inu_criado_por_Tsutsui_Kennel.jpg
8	8.webp	Aksaray Malaklisi	Birhanb, modification: User:Anka Friedrich	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Aksaray_malaklisinin_malaklari.jpg
9	9.webp	Alano Español	Canarian	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File:Spanish_Alano_2.jpg
10	10.webp	Alapaha Blue Blood Bulldog	Mjrustline	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Alapaha_blue_blood_bulldog2.jpg
12	12.webp	Alaskan Klee Kai	Gnuyen	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Standard_Alaskan_Klee_Kai.jpg
13	13.webp	Alaskan Malamute	SCMW	CC BY 3.0	https://commons.wikimedia.org/wiki/File:Alaskan_Malamute.jpg
15	15.webp	Alpine Dachsbracke	Pleple2000	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Alpejski_go%C5%84czy_kr%C3%B3tkono%C5%BCny_g99.jpg
16	16.webp	American Bulldog	Bully Rascalz	Copyrighted free use	https://commons.wikimedia.org/wiki/File:BUCKEYE_2010_ANCHOR_BULLY_RASCALZ.jpg
17	17.webp	American Bully	Juan. botti	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:(2x_ch_GRAN_DALI)_BOTTIcelli_.jpg
18	18.webp	American Cocker Spaniel	unknown author	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:AmericanCockerSpaniel_wb.jpg
19	19.webp	American English Coonhound	BurnAway	CC BY 2.0	https://commons.wikimedia.org/wiki/File:Maddie_(8416820450).jpg
20	20.webp	American Eskimo Dog	Christmas w/a K	CC BY-SA 2.0	https://commons.wikimedia.org/wiki/File:American_Eskimo_Dog_1.jpg
22	22.webp	American Hairless Terrier	Nyaah	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:American_Hairless_Terrier_Adelor.jpg
23	23.webp	American Leopard Hound	DTabCam	CC0	https://commons.wikimedia.org/wiki/File:Lep2.jpg
24	24.webp	American Pit Bull Terrier	Kpo!:D	Public domain	https://commons.wikimedia.org/wiki/File:American_Pitbull_001.jpg
